행정코드,행정구역명,최하위행정구역명,생성일자,변경전행정구역코드
5113038000,강원특별자치도 원주시 판부면,판부면,2023-06-11,4213038000
5113038021,강원특별자치도 원주시 판부면 금대리,금대리,2023-06-11,4213038021
5113038022,강원특별자치도 원주시 판부면 서곡리,서곡리,2023-06-11,4213038022
5113038023,강원특별자치도 원주시 판부면 신촌리,신촌리,2023-06-11,4213038023
5113039000,강원특별자치도 원주시 신림면,신림면,2023-06-11,4213039000
5113039021,강원특별자치도 원주시 신림면 신림리,신림리,2023-06-11,4213039021
5113039022,강원특별자치도 원주시 신림면 금창리,금창리,2023-06-11,4213039022
5113039023,강원특별자치도 원주시 신림면 구학리,구학리,2023-06-11,4213039023
5113039024,강원특별자치도 원주시 신림면 용암리,용암리,2023-06-11,4213039024
5113039025,강원특별자치도 원주시 신림면 성남리,성남리,2023-06-11,4213039025
5113039026,강원특별자치도 원주시 신림면 황둔리,황둔리,2023-06-11,4213039026
5113039027,강원특별자치도 원주시 신림면 송계리,송계리,2023-06-11,4213039027
5115000000,강원특별자치도 강릉시 ,강릉시,2023-06-11,4215000000
5115010100,강원특별자치도 강릉시 홍제동,홍제동,2023-06-11,4215010100
5115010200,강원특별자치도 강릉시 남문동,남문동,2023-06-11,4215010200
5115010300,강원특별자치도 강릉시 명주동,명주동,2023-06-11,4215010300
5115010400,강원특별자치도 강릉시 성내동,성내동,2023-06-11,4215010400
5115010500,강원특별자치도 강릉시 임당동,임당동,2023-06-11,4215010500
5115010600,강원특별자치도 강릉시 금학동,금학동,2023-06-11,4215010600
5115010700,강원특별자치도 강릉시 용강동,용강동,2023-06-11,4215010700
5115010800,강원특별자치도 강릉시 성남동,성남동,2023-06-11,4215010800
5115010900,강원특별자치도 강릉시 옥천동,옥천동,2023-06-11,4215010900
5115011000,강원특별자치도 강릉시 교동,교동,2023-06-11,4215011000
5115011100,강원특별자치도 강릉시 포남동,포남동,2023-06-11,4215011100
5115011200,강원특별자치도 강릉시 초당동,초당동,2023-06-11,4215011200
5115011300,강원특별자치도 강릉시 강문동,강문동,2023-06-11,4215011300
5115011400,강원특별자치도 강릉시 송정동,송정동,2023-06-11,4215011400
5115011500,강원특별자치도 강릉시 견소동,견소동,2023-06-11,4215011500
5115011600,강원특별자치도 강릉시 내곡동,내곡동,2023-06-11,4215011600
5115011700,강원특별자치도 강릉시 회산동,회산동,2023-06-11,4215011700
5115011800,강원특별자치도 강릉시 장현동,장현동,2023-06-11,4215011800
5115011900,강원특별자치도 강릉시 박월동,박월동,2023-06-11,4215011900
5115012000,강원특별자치도 강릉시 담산동,담산동,2023-06-11,4215012000
5115012100,강원특별자치도 강릉시 노암동,노암동,2023-06-11,4215012100
5115012200,강원특별자치도 강릉시 유산동,유산동,2023-06-11,4215012200
5115012300,강원특별자치도 강릉시 월호평동,월호평동,2023-06-11,4215012300
5115012400,강원특별자치도 강릉시 신석동,신석동,2023-06-11,4215012400
5115012500,강원특별자치도 강릉시 입암동,입암동,2023-06-11,4215012500
5115012600,강원특별자치도 강릉시 청량동,청량동,2023-06-11,4215012600
5115012700,강원특별자치도 강릉시 두산동,두산동,2023-06-11,4215012700
5115012800,강원특별자치도 강릉시 학동,학동,2023-06-11,4215012800
5115012900,강원특별자치도 강릉시 병산동,병산동,2023-06-11,4215012900
5115013000,강원특별자치도 강릉시 남항진동,남항진동,2023-06-11,4215013000
5115013100,강원특별자치도 강릉시 유천동,유천동,2023-06-11,4215013100
5115013200,강원특별자치도 강릉시 지변동,지변동,2023-06-11,4215013200
5115013300,강원특별자치도 강릉시 죽헌동,죽헌동,2023-06-11,4215013300
5115013400,강원특별자치도 강릉시 대전동,대전동,2023-06-11,4215013400
5115013500,강원특별자치도 강릉시 운정동,운정동,2023-06-11,4215013500
5115013600,강원특별자치도 강릉시 난곡동,난곡동,2023-06-11,4215013600
5115013700,강원특별자치도 강릉시 저동,저동,2023-06-11,4215013700
5115013800,강원특별자치도 강릉시 안현동,안현동,2023-06-11,4215013800
5115013900,강원특별자치도 강릉시 운산동,운산동,2023-06-11,4215013900
5115025000,강원특별자치도 강릉시 주문진읍,주문진읍,2023-06-11,4215025000
5115025021,강원특별자치도 강릉시 주문진읍 주문리,주문리,2023-06-11,4215025021
5115025022,강원특별자치도 강릉시 주문진읍 교항리,교항리,2023-06-11,4215025022
5115025023,강원특별자치도 강릉시 주문진읍 장덕리,장덕리,2023-06-11,4215025023
5115025024,강원특별자치도 강릉시 주문진읍 삼교리,삼교리,2023-06-11,4215025024
5115025025,강원특별자치도 강릉시 주문진읍 향호리,향호리,2023-06-11,4215025025
5115031000,강원특별자치도 강릉시 성산면,성산면,2023-06-11,4215031000
5115031021,강원특별자치도 강릉시 성산면 구산리,구산리,2023-06-11,4215031021
5115031022,강원특별자치도 강릉시 성산면 관음리,관음리,2023-06-11,4215031022
5115031023,강원특별자치도 강릉시 성산면 금산리,금산리,2023-06-11,4215031023
5115031024,강원특별자치도 강릉시 성산면 위촌리,위촌리,2023-06-11,4215031024
5115031025,강원특별자치도 강릉시 성산면 송암리,송암리,2023-06-11,4215031025
5115031026,강원특별자치도 강릉시 성산면 보광리,보광리,2023-06-11,4215031026
5115031027,강원특별자치도 강릉시 성산면 어흘리,어흘리,2023-06-11,4215031027
5115031028,강원특별자치도 강릉시 성산면 오봉리,오봉리,2023-06-11,4215031028
5115031029,강원특별자치도 강릉시 성산면 산북리,산북리,2023-06-11,4215031029
5115032000,강원특별자치도 강릉시 왕산면,왕산면,2023-06-11,4215032000
5115032021,강원특별자치도 강릉시 왕산면 도마리,도마리,2023-06-11,4215032021
5115032022,강원특별자치도 강릉시 왕산면 목계리,목계리,2023-06-11,4215032022
5115032023,강원특별자치도 강릉시 왕산면 왕산리,왕산리,2023-06-11,4215032023
5115032024,강원특별자치도 강릉시 왕산면 고단리,고단리,2023-06-11,4215032024
5115032025,강원특별자치도 강릉시 왕산면 송현리,송현리,2023-06-11,4215032025
5115032026,강원특별자치도 강릉시 왕산면 대기리,대기리,2023-06-11,4215032026
5115033000,강원특별자치도 강릉시 구정면,구정면,2023-06-11,4215033000
5219032021,전북특별자치도 남원시 수지면 남창리,남창리,2024-01-18,4519032021
5219032022,전북특별자치도 남원시 수지면 초리,초리,2024-01-18,4519032022
5219032023,전북특별자치도 남원시 수지면 산정리,산정리,2024-01-18,4519032023
5219032024,전북특별자치도 남원시 수지면 유암리,유암리,2024-01-18,4519032024
5219032025,전북특별자치도 남원시 수지면 호곡리,호곡리,2024-01-18,4519032025
5219032026,전북특별자치도 남원시 수지면 고평리,고평리,2024-01-18,4519032026
5219033000,전북특별자치도 남원시 송동면,송동면,2024-01-18,4519033000
5219033021,전북특별자치도 남원시 송동면 신평리,신평리,2024-01-18,4519033021
5221036025,전북특별자치도 김제시 부량면 용성리,용성리,2024-01-18,4521036025
5221036026,전북특별자치도 김제시 부량면 금강리,금강리,2024-01-18,4521036026
5221036027,전북특별자치도 김제시 부량면 옥정리,옥정리,2024-01-18,4521036027
5221038000,전북특별자치도 김제시 공덕면,공덕면,2024-01-18,4521038000
5221038021,전북특별자치도 김제시 공덕면 마현리,마현리,2024-01-18,4521038021
5221038022,전북특별자치도 김제시 공덕면 황산리,황산리,2024-01-18,4521038022
5221038023,전북특별자치도 김제시 공덕면 공덕리,공덕리,2024-01-18,4521038023
5221038024,전북특별자치도 김제시 공덕면 동계리,동계리,2024-01-18,4521038024
5221038025,전북특별자치도 김제시 공덕면 저산리,저산리,2024-01-18,4521038025
5221038026,전북특별자치도 김제시 공덕면 제말리,제말리,2024-01-18,4521038026
5221038027,전북특별자치도 김제시 공덕면 회룡리,회룡리,2024-01-18,4521038027
5221039000,전북특별자치도 김제시 청하면,청하면,2024-01-18,4521039000
5221039021,전북특별자치도 김제시 청하면 동지산리,동지산리,2024-01-18,4521039021
5221039022,전북특별자치도 김제시 청하면 장산리,장산리,2024-01-18,4521039022
5221039023,전북특별자치도 김제시 청하면 대청리,대청리,2024-01-18,4521039023
5221039024,전북특별자치도 김제시 청하면 관상리,관상리,2024-01-18,4521039024
5221039025,전북특별자치도 김제시 청하면 월현리,월현리,2024-01-18,4521039025
5221040000,전북특별자치도 김제시 성덕면,성덕면,2024-01-18,4521040000
5221040021,전북특별자치도 김제시 성덕면 석동리,석동리,2024-01-18,4521040021
5221040022,전북특별자치도 김제시 성덕면 대목리,대목리,2024-01-18,4521040022
5221040023,전북특별자치도 김제시 성덕면 대석리,대석리,2024-01-18,4521040023
5221040024,전북특별자치도 김제시 성덕면 묘라리,묘라리,2024-01-18,4521040024
5221040025,전북특별자치도 김제시 성덕면 성덕리,성덕리,2024-01-18,4521040025
5221040026,전북특별자치도 김제시 성덕면 남포리,남포리,2024-01-18,4521040026
5221041000,전북특별자치도 김제시 진봉면,진봉면,2024-01-18,4521041000
5221041021,전북특별자치도 김제시 진봉면 고사리,고사리,2024-01-18,4521041021
5221041022,전북특별자치도 김제시 진봉면 정당리,정당리,2024-01-18,4521041022
5221041023,전북특별자치도 김제시 진봉면 가실리,가실리,2024-01-18,4521041023
5221041024,전북특별자치도 김제시 진봉면 상궐리,상궐리,2024-01-18,4521041024
5221041025,전북특별자치도 김제시 진봉면 심포리,심포리,2024-01-18,4521041025
5221042000,전북특별자치도 김제시 금구면,금구면,2024-01-18,4521042000
5221042021,전북특별자치도 김제시 금구면 금구리,금구리,2024-01-18,4521042021
5221042023,전북특별자치도 김제시 금구면 용복리,용복리,2024-01-18,4521042023
5221042024,전북특별자치도 김제시 금구면 선암리,선암리,2024-01-18,4521042024
5221042025,전북특별자치도 김제시 금구면 월전리,월전리,2024-01-18,4521042025
5221042026,전북특별자치도 김제시 금구면 오봉리,오봉리,2024-01-18,4521042026
5221042027,전북특별자치도 김제시 금구면 대화리,대화리,2024-01-18,4521042027
5221042028,전북특별자치도 김제시 금구면 산동리,산동리,2024-01-18,4521042028
5221042029,전북특별자치도 김제시 금구면 낙성리,낙성리,2024-01-18,4521042029
5221042030,전북특별자치도 김제시 금구면 청운리,청운리,2024-01-18,4521042030
5221042031,전북특별자치도 김제시 금구면 용지리,용지리,2024-01-18,4521042031
5221042032,전북특별자치도 김제시 금구면 옥성리,옥성리,2024-01-18,4521042032
5221042033,전북특별자치도 김제시 금구면 하신리,하신리,2024-01-18,4521042033
5221042034,전북특별자치도 김제시 금구면 서도리,서도리,2024-01-18,4521042034
5221043000,전북특별자치도 김제시 봉남면,봉남면,2024-01-18,4521043000
5221043021,전북특별자치도 김제시 봉남면 대송리,대송리,2024-01-18,4521043021
5221043022,전북특별자치도 김제시 봉남면 평사리,평사리,2024-01-18,4521043022
5221043023,전북특별자치도 김제시 봉남면 화봉리,화봉리,2024-01-18,4521043023
5221043024,전북특별자치도 김제시 봉남면 신호리,신호리,2024-01-18,4521043024
5221043029,전북특별자치도 김제시 봉남면 신응리,신응리,2024-01-18,4521043029
5221043030,전북특별자치도 김제시 봉남면 종덕리,종덕리,2024-01-18,4521043030
5221043031,전북특별자치도 김제시 봉남면 행촌리,행촌리,2024-01-18,4521043031
5221043032,전북특별자치도 김제시 봉남면 구정리,구정리,2024-01-18,4521043032
5221043033,전북특별자치도 김제시 봉남면 회성리,회성리,2024-01-18,4521043033
5221043034,전북특별자치도 김제시 봉남면 내광리,내광리,2024-01-18,4521043034
5221043035,전북특별자치도 김제시 봉남면 용신리,용신리,2024-01-18,4521043035
5221044000,전북특별자치도 김제시 황산면,황산면,2024-01-18,4521044000
5111012600,강원특별자치도 춘천시 칠전동,칠전동,2023-06-11,4211012600
5111012700,강원특별자치도 춘천시 송암동,송암동,2023-06-11,4211012700
5111012800,강원특별자치도 춘천시 신동,신동,2023-06-11,4211012800
5111012900,강원특별자치도 춘천시 중도동,중도동,2023-06-11,4211012900
5111025000,강원특별자치도 춘천시 신북읍,신북읍,2023-06-11,4211025000
5111025021,강원특별자치도 춘천시 신북읍 율문리,율문리,2023-06-11,4211025021
5111025022,강원특별자치도 춘천시 신북읍 천전리,천전리,2023-06-11,4211025022
5111025023,강원특별자치도 춘천시 신북읍 유포리,유포리,2023-06-11,4211025023
5111025024,강원특별자치도 춘천시 신북읍 산천리,산천리,2023-06-11,4211025024
5111025025,강원특별자치도 춘천시 신북읍 발산리,발산리,2023-06-11,4211025025
5111025026,강원특별자치도 춘천시 신북읍 지내리,지내리,2023-06-11,4211025026
5111025027,강원특별자치도 춘천시 신북읍 용산리,용산리,2023-06-11,4211025027
5111031000,강원특별자치도 춘천시 동면,동면,2023-06-11,4211031000
5111031021,강원특별자치도 춘천시 동면 지내리,지내리,2023-06-11,4211031021
5111031022,강원특별자치도 춘천시 동면 만천리,만천리,2023-06-11,4211031022
5111031023,강원특별자치도 춘천시 동면 장학리,장학리,2023-06-11,4211031023
5111031024,강원특별자치도 춘천시 동면 감정리,감정리,2023-06-11,4211031024
5111031025,강원특별자치도 춘천시 동면 월곡리,월곡리,2023-06-11,4211031025
5111031026,강원특별자치도 춘천시 동면 품안리,품안리,2023-06-11,4211031026
5111031027,강원특별자치도 춘천시 동면 품걸리,품걸리,2023-06-11,4211031027
5111031028,강원특별자치도 춘천시 동면 신이리,신이리,2023-06-11,4211031028
5111031029,강원특별자치도 춘천시 동면 평촌리,평촌리,2023-06-11,4211031029
5111031030,강원특별자치도 춘천시 동면 상걸리,상걸리,2023-06-11,4211031030
5111032000,강원특별자치도 춘천시 동산면,동산면,2023-06-11,4211032000
5111032021,강원특별자치도 춘천시 동산면 조양리,조양리,2023-06-11,4211032021
5111032022,강원특별자치도 춘천시 동산면 봉명리,봉명리,2023-06-11,4211032022
5111032023,강원특별자치도 춘천시 동산면 원창리,원창리,2023-06-11,4211032023
5111032024,강원특별자치도 춘천시 동산면 군자리,군자리,2023-06-11,4211032024
5111033000,강원특별자치도 춘천시 신동면,신동면,2023-06-11,4211033000
5111033021,강원특별자치도 춘천시 신동면 의암리,의암리,2023-06-11,4211033021
5111033022,강원특별자치도 춘천시 신동면 팔미리,팔미리,2023-06-11,4211033022
5111033023,강원특별자치도 춘천시 신동면 혈동리,혈동리,2023-06-11,4211033023
5111033024,강원특별자치도 춘천시 신동면 증리,증리,2023-06-11,4211033024
5111033025,강원특별자치도 춘천시 신동면 정족리,정족리,2023-06-11,4211033025
5111034000,강원특별자치도 춘천시 남면,남면,2023-06-11,4211034000
5111034021,강원특별자치도 춘천시 남면 관천리,관천리,2023-06-11,4211034021
5111034022,강원특별자치도 춘천시 남면 박암리,박암리,2023-06-11,4211034022
5111034023,강원특별자치도 춘천시 남면 가정리,가정리,2023-06-11,4211034023
5111034024,강원특별자치도 춘천시 남면 발산리,발산리,2023-06-11,4211034024
5111034025,강원특별자치도 춘천시 남면 후동리,후동리,2023-06-11,4211034025
5111034026,강원특별자치도 춘천시 남면 추곡리,추곡리,2023-06-11,4211034026
5111034027,강원특별자치도 춘천시 남면 한덕리,한덕리,2023-06-11,4211034027
5111035000,강원특별자치도 춘천시 서면,서면,2023-06-11,4211035000
5111035021,강원특별자치도 춘천시 서면 현암리,현암리,2023-06-11,4211035021
5111035022,강원특별자치도 춘천시 서면 금산리,금산리,2023-06-11,4211035022
5111035023,강원특별자치도 춘천시 서면 신매리,신매리,2023-06-11,4211035023
5111035024,강원특별자치도 춘천시 서면 서상리,서상리,2023-06-11,4211035024
5111035025,강원특별자치도 춘천시 서면 오월리,오월리,2023-06-11,4211035025
5111035026,강원특별자치도 춘천시 서면 월송리,월송리,2023-06-11,4211035026
5111035027,강원특별자치도 춘천시 서면 방동리,방동리,2023-06-11,4211035027
5111035028,강원특별자치도 춘천시 서면 덕두원리,덕두원리,2023-06-11,4211035028
5111035029,강원특별자치도 춘천시 서면 당림리,당림리,2023-06-11,4211035029
5111035030,강원특별자치도 춘천시 서면 안보리,안보리,2023-06-11,4211035030
5111036000,강원특별자치도 춘천시 사북면,사북면,2023-06-11,4211036000
5111036021,강원특별자치도 춘천시 사북면 신포리,신포리,2023-06-11,4211036021
5111036022,강원특별자치도 춘천시 사북면 지촌리,지촌리,2023-06-11,4211036022
5111036023,강원특별자치도 춘천시 사북면 오탄리,오탄리,2023-06-11,4211036023
5111036024,강원특별자치도 춘천시 사북면 가일리,가일리,2023-06-11,4211036024
5111036025,강원특별자치도 춘천시 사북면 원평리,원평리,2023-06-11,4211036025
5111036026,강원특별자치도 춘천시 사북면 지암리,지암리,2023-06-11,4211036026
5111036027,강원특별자치도 춘천시 사북면 고탄리,고탄리,2023-06-11,4211036027
5111036028,강원특별자치도 춘천시 사북면 고성리,고성리,2023-06-11,4211036028
5111036029,강원특별자치도 춘천시 사북면 송암리,송암리,2023-06-11,4211036029
5111036030,강원특별자치도 춘천시 사북면 인람리,인람리,2023-06-11,4211036030
5111038000,강원특별자치도 춘천시 북산면,북산면,2023-06-11,4211038000
5111038021,강원특별자치도 춘천시 북산면 내평리,내평리,2023-06-11,4211038021
5111038022,강원특별자치도 춘천시 북산면 청평리,청평리,2023-06-11,4211038022
5111038023,강원특별자치도 춘천시 북산면 부귀리,부귀리,2023-06-11,4211038023
5111038024,강원특별자치도 춘천시 북산면 추곡리,추곡리,2023-06-11,4211038024
5111038025,강원특별자치도 춘천시 북산면 오항리,오항리,2023-06-11,4211038025
5111038026,강원특별자치도 춘천시 북산면 물로리,물로리,2023-06-11,4211038026
5111038027,강원특별자치도 춘천시 북산면 조교리,조교리,2023-06-11,4211038027
5111038028,강원특별자치도 춘천시 북산면 대동리,대동리,2023-06-11,4211038028
5111038029,강원특별자치도 춘천시 북산면 대곡리,대곡리,2023-06-11,4211038029
5111038030,강원특별자치도 춘천시 북산면 추전리,추전리,2023-06-11,4211038030
5111039000,강원특별자치도 춘천시 동내면,동내면,2023-06-11,4211039000
5111039021,강원특별자치도 춘천시 동내면 거두리,거두리,2023-06-11,4211039021
5115033021,강원특별자치도 강릉시 구정면 여찬리,여찬리,2023-06-11,4215033021
5115033022,강원특별자치도 강릉시 구정면 학산리,학산리,2023-06-11,4215033022
5115033023,강원특별자치도 강릉시 구정면 구정리,구정리,2023-06-11,4215033023
5115033024,강원특별자치도 강릉시 구정면 금광리,금광리,2023-06-11,4215033024
5115033025,강원특별자치도 강릉시 구정면 어단리,어단리,2023-06-11,4215033025
5115033026,강원특별자치도 강릉시 구정면 덕현리,덕현리,2023-06-11,4215033026
5115033027,강원특별자치도 강릉시 구정면 제비리,제비리,2023-06-11,4215033027
5115034000,강원특별자치도 강릉시 강동면,강동면,2023-06-11,4215034000
5115034021,강원특별자치도 강릉시 강동면 상시동리,상시동리,2023-06-11,4215034021
5115034022,강원특별자치도 강릉시 강동면 모전리,모전리,2023-06-11,4215034022
5115034023,강원특별자치도 강릉시 강동면 안인리,안인리,2023-06-11,4215034023
5115034024,강원특별자치도 강릉시 강동면 안인진리,안인진리,2023-06-11,4215034024
5115034025,강원특별자치도 강릉시 강동면 임곡리,임곡리,2023-06-11,4215034025
5115034026,강원특별자치도 강릉시 강동면 하시동리,하시동리,2023-06-11,4215034026
5115034028,강원특별자치도 강릉시 강동면 정동진리,정동진리,2023-06-11,4215034028
5115034029,강원특별자치도 강릉시 강동면 심곡리,심곡리,2023-06-11,4215034029
5115034030,강원특별자치도 강릉시 강동면 산성우리,산성우리,2023-06-11,4215034030
5115034031,강원특별자치도 강릉시 강동면 언별리,언별리,2023-06-11,4215034031
5115035000,강원특별자치도 강릉시 옥계면,옥계면,2023-06-11,4215035000
5115035021,강원특별자치도 강릉시 옥계면 현내리,현내리,2023-06-11,4215035021
5115035022,강원특별자치도 강릉시 옥계면 천남리,천남리,2023-06-11,4215035022
5115035023,강원특별자치도 강릉시 옥계면 주수리,주수리,2023-06-11,4215035023
5115035024,강원특별자치도 강릉시 옥계면 도직리,도직리,2023-06-11,4215035024
5115035025,강원특별자치도 강릉시 옥계면 조산리,조산리,2023-06-11,4215035025
5115035026,강원특별자치도 강릉시 옥계면 남양리,남양리,2023-06-11,4215035026
5115035027,강원특별자치도 강릉시 옥계면 북동리,북동리,2023-06-11,4215035027
5115035028,강원특별자치도 강릉시 옥계면 낙풍리,낙풍리,2023-06-11,4215035028
5115035029,강원특별자치도 강릉시 옥계면 금진리,금진리,2023-06-11,4215035029
5115035030,강원특별자치도 강릉시 옥계면 산계리,산계리,2023-06-11,4215035030
5115036000,강원특별자치도 강릉시 사천면,사천면,2023-06-11,4215036000
5115036021,강원특별자치도 강릉시 사천면 미노리,미노리,2023-06-11,4215036021
5115036022,강원특별자치도 강릉시 사천면 노동리,노동리,2023-06-11,4215036022
5115036023,강원특별자치도 강릉시 사천면 석교리,석교리,2023-06-11,4215036023
5115036024,강원특별자치도 강릉시 사천면 판교리,판교리,2023-06-11,4215036024
5115036025,강원특별자치도 강릉시 사천면 사천진리,사천진리,2023-06-11,4215036025
5115036026,강원특별자치도 강릉시 사천면 덕실리,덕실리,2023-06-11,4215036026
5115036027,강원특별자치도 강릉시 사천면 방동리,방동리,2023-06-11,4215036027
5115036028,강원특별자치도 강릉시 사천면 산대월리,산대월리,2023-06-11,4215036028
5115036029,강원특별자치도 강릉시 사천면 사기막리,사기막리,2023-06-11,4215036029
5115037000,강원특별자치도 강릉시 연곡면,연곡면,2023-06-11,4215037000
5115037021,강원특별자치도 강릉시 연곡면 방내리,방내리,2023-06-11,4215037021
5115037022,강원특별자치도 강릉시 연곡면 영진리,영진리,2023-06-11,4215037022
5115037023,강원특별자치도 강릉시 연곡면 동덕리,동덕리,2023-06-11,4215037023
5115037024,강원특별자치도 강릉시 연곡면 송림리,송림리,2023-06-11,4215037024
5115037025,강원특별자치도 강릉시 연곡면 행정리,행정리,2023-06-11,4215037025
5115037026,강원특별자치도 강릉시 연곡면 신왕리,신왕리,2023-06-11,4215037026
5115037027,강원특별자치도 강릉시 연곡면 유등리,유등리,2023-06-11,4215037027
5115037028,강원특별자치도 강릉시 연곡면 삼산리,삼산리,2023-06-11,4215037028
5115037029,강원특별자치도 강릉시 연곡면 퇴곡리,퇴곡리,2023-06-11,4215037029
5117000000,강원특별자치도 동해시 ,동해시,2023-06-11,4217000000
5117010100,강원특별자치도 동해시 천곡동,천곡동,2023-06-11,4217010100
5117010200,강원특별자치도 동해시 평릉동,평릉동,2023-06-11,4217010200
5117010300,강원특별자치도 동해시 송정동,송정동,2023-06-11,4217010300
5117010400,강원특별자치도 동해시 용정동,용정동,2023-06-11,4217010400
5117010500,강원특별자치도 동해시 지흥동,지흥동,2023-06-11,4217010500
5117010600,강원특별자치도 동해시 효가동,효가동,2023-06-11,4217010600
5117010700,강원특별자치도 동해시 동회동,동회동,2023-06-11,4217010700
5117010800,강원특별자치도 동해시 나안동,나안동,2023-06-11,4217010800
5117010900,강원특별자치도 동해시 쇄운동,쇄운동,2023-06-11,4217010900
5117011000,강원특별자치도 동해시 부곡동,부곡동,2023-06-11,4217011000
5117011100,강원특별자치도 동해시 발한동,발한동,2023-06-11,4217011100
5117011200,강원특별자치도 동해시 북평동,북평동,2023-06-11,4217011200
5117011300,강원특별자치도 동해시 구미동,구미동,2023-06-11,4217011300
5117011400,강원특별자치도 동해시 추암동,추암동,2023-06-11,4217011400
5117011500,강원특별자치도 동해시 구호동,구호동,2023-06-11,4217011500
5117011600,강원특별자치도 동해시 단봉동,단봉동,2023-06-11,4217011600
5117011700,강원특별자치도 동해시 지가동,지가동,2023-06-11,4217011700
5117011800,강원특별자치도 동해시 이도동,이도동,2023-06-11,4217011800
5117011900,강원특별자치도 동해시 귀운동,귀운동,2023-06-11,4217011900
5117012000,강원특별자치도 동해시 대구동,대구동,2023-06-11,4217012000
5117012100,강원특별자치도 동해시 호현동,호현동,2023-06-11,4217012100
5117012200,강원특별자치도 동해시 내동,내동,2023-06-11,4217012200
5117012300,강원특별자치도 동해시 묵호진동,묵호진동,2023-06-11,4217012300
5117012400,강원특별자치도 동해시 삼화동,삼화동,2023-06-11,4217012400
5117012500,강원특별자치도 동해시 이기동,이기동,2023-06-11,4217012500
5117012600,강원특별자치도 동해시 이로동,이로동,2023-06-11,4217012600
5117012700,강원특별자치도 동해시 어달동,어달동,2023-06-11,4217012700
5117012800,강원특별자치도 동해시 대진동,대진동,2023-06-11,4217012800
5117012900,강원특별자치도 동해시 망상동,망상동,2023-06-11,4217012900
5117013000,강원특별자치도 동해시 심곡동,심곡동,2023-06-11,4217013000
5117013100,강원특별자치도 동해시 초구동,초구동,2023-06-11,4217013100
5117013200,강원특별자치도 동해시 괴란동,괴란동,2023-06-11,4217013200
5117013300,강원특별자치도 동해시 만우동,만우동,2023-06-11,4217013300
5221044021,전북특별자치도 김제시 황산면 봉월리,봉월리,2024-01-18,4521044021
5221044022,전북특별자치도 김제시 황산면 용마리,용마리,2024-01-18,4521044022
5221044023,전북특별자치도 김제시 황산면 홍정리,홍정리,2024-01-18,4521044023
5221044026,전북특별자치도 김제시 황산면 쌍감리,쌍감리,2024-01-18,4521044026
5221044027,전북특별자치도 김제시 황산면 남산리,남산리,2024-01-18,4521044027
5221044028,전북특별자치도 김제시 황산면 진흥리,진흥리,2024-01-18,4521044028
5221045000,전북특별자치도 김제시 금산면,금산면,2024-01-18,4521045000
5221045021,전북특별자치도 김제시 금산면 성계리,성계리,2024-01-18,4521045021
5221045022,전북특별자치도 김제시 금산면 쌍용리,쌍용리,2024-01-18,4521045022
5221045023,전북특별자치도 김제시 금산면 원평리,원평리,2024-01-18,4521045023
5221045024,전북특별자치도 김제시 금산면 용호리,용호리,2024-01-18,4521045024
5221045025,전북특별자치도 김제시 금산면 선동리,선동리,2024-01-18,4521045025
5221045026,전북특별자치도 김제시 금산면 금성리,금성리,2024-01-18,4521045026
5221045027,전북특별자치도 김제시 금산면 화율리,화율리,2024-01-18,4521045027
5221045028,전북특별자치도 김제시 금산면 장흥리,장흥리,2024-01-18,4521045028
5221045029,전북특별자치도 김제시 금산면 금산리,금산리,2024-01-18,4521045029
5221045030,전북특별자치도 김제시 금산면 청도리,청도리,2024-01-18,4521045030
5272040021,전북특별자치도 진안군 주천면 주양리,주양리,2024-01-18,4572040021
5272040022,전북특별자치도 진안군 주천면 대불리,대불리,2024-01-18,4572040022
5272040023,전북특별자치도 진안군 주천면 운봉리,운봉리,2024-01-18,4572040023
5272040024,전북특별자치도 진안군 주천면 신양리,신양리,2024-01-18,4572040024
5272040025,전북특별자치도 진안군 주천면 용덕리,용덕리,2024-01-18,4572040025
5272040026,전북특별자치도 진안군 주천면 무릉리,무릉리,2024-01-18,4572040026
5273000000,전북특별자치도 무주군,무주군,2024-01-18,4573000000
5273025000,전북특별자치도 무주군 무주읍,무주읍,2024-01-18,4573025000
5273025021,전북특별자치도 무주군 무주읍 읍내리,읍내리,2024-01-18,4573025021
5273025022,전북특별자치도 무주군 무주읍 당산리,당산리,2024-01-18,4573025022
5273025023,전북특별자치도 무주군 무주읍 오산리,오산리,2024-01-18,4573025023
5273025024,전북특별자치도 무주군 무주읍 장백리,장백리,2024-01-18,4573025024
5273025025,전북특별자치도 무주군 무주읍 내도리,내도리,2024-01-18,4573025025
5273025026,전북특별자치도 무주군 무주읍 대차리,대차리,2024-01-18,4573025026
5273025027,전북특별자치도 무주군 무주읍 용포리,용포리,2024-01-18,4573025027
5273025028,전북특별자치도 무주군 무주읍 가옥리,가옥리,2024-01-18,4573025028
5273031000,전북특별자치도 무주군 무풍면,무풍면,2024-01-18,4573031000
5273031021,전북특별자치도 무주군 무풍면 현내리,현내리,2024-01-18,4573031021
5273031022,전북특별자치도 무주군 무풍면 금평리,금평리,2024-01-18,4573031022
5273031023,전북특별자치도 무주군 무풍면 지성리,지성리,2024-01-18,4573031023
5273031024,전북특별자치도 무주군 무풍면 철목리,철목리,2024-01-18,4573031024
5273031025,전북특별자치도 무주군 무풍면 증산리,증산리,2024-01-18,4573031025
